,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2023-07-13,190.5,191.095,189.78,190.64,190.64,25341803,25341803,0.14,0.07349081,190.51,"July 13, 23",0.0007349081
1,2023-07-12,189.68,191.7,188.47,189.77,189.770004,59738798,55924932,0.09,0.04744833,189.96,"July 12, 23",0.0004744833
2,2023-07-11,189.16,189.3,186.6,188.08,188.080002,46638119,46638100,-1.08,-0.57095,187.82,"July 11, 23",-0.0057095
3,2023-07-10,189.26,189.99,187.035,188.61,188.610001,59912163,59922200,-0.65,-0.34344,188.36,"July 10, 23",-0.0034344
4,2023-07-07,191.41,192.67,190.24,190.68,190.679993,46757498,46778000,-0.73,-0.38138,191.42,"July 07, 23",-0.0038138
5,2023-07-06,189.84,192.02,189.2,191.81,191.809998,45155523,45094300,1.97,1.04,190.82,"July 06, 23",0.0104
6,2023-07-05,191.565,192.98,190.62,191.33,191.330002,46896861,46920300,-0.235,-0.12267,191.58,"July 05, 23",-0.0012267
7,2023-07-03,193.78,193.88,191.76,192.46,192.460007,31458198,31458200,-1.32,-0.68118,192.66,"July 03, 23",-0.0068118
8,2023-06-30,191.63,194.48,191.26,193.97,193.970001,85068452,85069600,2.34,1.22,193.1,"June 30, 23",0.0122
9,2023-06-29,189.08,190.07,188.94,189.59,189.589996,46347308,46347300,0.51,0.26973,189.56,"June 29, 23",0.0026973
10,2023-06-28,187.93,189.9,187.6,189.25,189.25,51216801,51216800,1.32,0.70239,188.89,"June 28, 23",0.0070239
11,2023-06-27,185.89,188.39,185.67,188.06,188.059998,50731499,50730800,2.17,1.17,187.5,"June 27, 23",0.0117
12,2023-06-26,186.83,188.05,185.23,185.27,185.270004,48088661,48088700,-1.56,-0.83498,186.33,"June 26, 23",-0.0083498
13,2023-06-23,185.55,187.56,185.01,186.68,186.679993,53112346,53079300,1.13,0.609,186.5,"June 23, 23",0.00609
14,2023-06-22,183.74,187.045,183.67,187.0,187.0,51245327,51245300,3.26,1.77,186.12,"June 22, 23",0.0177
15,2023-06-21,184.9,185.41,182.5901,183.96,183.960007,49515697,49515700,-0.94,-0.50838,184.08,"June 21, 23",-0.0050838
16,2023-06-20,184.41,186.1,184.41,185.01,185.009995,49799092,49799100,0.6,0.32536,185.27,"June 20, 23",0.0032536
17,2023-06-16,186.73,186.99,184.27,184.92,184.919998,101151225,101235600,-1.81,-0.96931,185.46,"June 16, 23",-0.0096931
18,2023-06-15,183.96,186.52,183.78,186.01,186.009995,65433166,65433200,2.05,1.11,185.57,"June 15, 23",0.0111
19,2023-06-14,183.37,184.39,182.02,183.95,183.949997,57462782,57462900,0.58,0.3163,183.71,"June 14, 23",0.003163
20,2023-06-13,182.8,184.15,182.44,183.31,183.309998,54867129,54929100,0.51,0.27899,183.17,"June 13, 23",0.0027899
21,2023-06-12,181.27,183.89,180.97,183.79,183.789993,54754995,54274900,2.52,1.39,182.84,"June 12, 23",0.0139
22,2023-06-09,181.5,182.23,180.63,180.96,180.960007,48869360,48870700,-0.54,-0.29752,181.44,"June 09, 23",-0.0029752
